0.0,0.0,0.0,0.0,0.0,0.0011529215046068482,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
1.0,0.0,1.0,0.0,0.0,0.0009223372036854786,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
2.0,0.0,2.0,0.0,0.0,0.0007378697629483829,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
3.0,0.0,3.0,0.0,0.0,0.0005902958103587064,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
4.0,0.0,4.0,0.0,0.0,0.00047223664828696514,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
5.0,0.0,5.0,0.0,0.0,0.0003777893186295721,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
6.0,0.0,6.0,0.0,0.0,0.00030223145490365774,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
7.0,0.0,7.0,0.0,0.0,0.0002417851639229262,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
8.0,0.0,8.0,0.0,0.0,0.00019342813113834098,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
9.0,0.0,9.0,0.0,0.0,0.0001547425049106728,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
10.0,0.0,10.0,0.0,0.0,0.00012379400392853823,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
11.0,0.0,11.0,0.0,0.0,9.903520314283059e-05,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
12.0,1.0,0.0,0.0,0.0,5.444517870735028e-06,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
13.0,1.0,1.0,0.0,0.0,4.355614296588023e-06,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
14.0,1.0,2.0,0.0,0.0,3.4844914372704182e-06,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
15.0,1.0,3.0,0.0,0.0,2.7875931498163346e-06,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
16.0,1.0,4.0,0.0,0.0,2.2300745198530677e-06,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
17.0,1.0,5.0,0.0,0.0,1.7840596158824543e-06,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
18.0,1.0,6.0,0.0,0.0,1.4272476927059635e-06,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
19.0,1.0,7.0,0.0,0.0,1.1417981541647709e-06,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
20.0,1.0,8.0,0.0,0.0,9.134385233318168e-07,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
21.0,1.0,9.0,0.0,0.0,7.307508186654535e-07,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
22.0,1.0,10.0,0.0,0.0,5.846006549323629e-07,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
23.0,1.0,11.0,0.0,0.0,4.6768052394589033e-07,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
24.0,2.0,0.0,0.0,0.0,2.5711008708143933e-08,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
25.0,2.0,1.0,0.0,0.0,2.0568806966515148e-08,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
