12600.0,0.0,0.0,0.0,0.0,0.0,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
12601.0,0.0,1.0,0.0,0.0,0.0,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
12602.0,0.0,2.0,0.0,0.0,0.0,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
12603.0,0.0,3.0,0.0,0.0,0.0,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
12604.0,0.0,4.0,0.0,0.0,0.0,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
12605.0,0.0,5.0,0.0,0.0,0.0,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
12606.0,0.0,6.0,0.0,0.0,0.0,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
12607.0,0.0,7.0,0.0,0.0,0.0,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
12608.0,0.0,8.0,0.0,0.0,0.0,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
12609.0,0.0,9.0,0.0,0.0,0.0,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
12610.0,0.0,10.0,0.0,0.0,0.0,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
12611.0,0.0,11.0,0.0,0.0,0.0,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
12612.0,1.0,0.0,0.0,0.0,0.0,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
12613.0,1.0,1.0,0.0,0.0,0.0,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
12614.0,1.0,2.0,0.0,0.0,0.0,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
12615.0,1.0,3.0,0.0,0.0,0.0,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
12616.0,1.0,4.0,0.0,0.0,0.0,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
12617.0,1.0,5.0,0.0,0.0,0.0,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
12618.0,1.0,6.0,0.0,0.0,0.0,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
12619.0,1.0,7.0,0.0,0.0,0.0,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
12620.0,1.0,8.0,0.0,0.0,0.0,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
12621.0,1.0,9.0,0.0,0.0,0.0,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
12622.0,1.0,10.0,0.0,0.0,0.0,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
12623.0,1.0,11.0,0.0,0.0,0.0,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
12624.0,2.0,0.0,0.0,0.0,0.0,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
12625.0,2.0,1.0,0.0,0.0,0.0,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
12626.0,2.0,2.0,0.0,0.0,0.0,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
12627.0,2.0,3.0,0.0,0.0,0.0,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
12628.0,2.0,4.0,0.0,0.0,0.0,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
12629.0,2.0,5.0,0.0,0.0,0.0,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
12630.0,2.0,6.0,0.0,0.0,0.0,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
12631.0,2.0,7.0,0.0,0.0,0.0,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
12632.0,2.0,8.0,0.0,0.0,0.0,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
12633.0,2.0,9.0,0.0,0.0,0.0,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
12634.0,2.0,10.0,0.0,0.0,0.0,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
12635.0,2.0,11.0,0.0,0.0,0.0,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
12636.0,3.0,0.0,0.0,0.0,0.0,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
12637.0,3.0,1.0,0.0,0.0,0.0,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
12638.0,3.0,2.0,0.0,0.0,0.0,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
12639.0,3.0,3.0,0.0,0.0,0.0,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
12640.0,3.0,4.0,0.0,0.0,0.0,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
12641.0,3.0,5.0,0.0,0.0,0.0,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
12642.0,3.0,6.0,0.0,0.0,0.0,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
12643.0,3.0,7.0,0.0,0.0,0.0,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
12644.0,3.0,8.0,0.0,0.0,0.0,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
12645.0,3.0,9.0,0.0,0.0,0.0,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
12646.0,3.0,10.0,0.0,0.0,0.0,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
12647.0,3.0,11.0,0.0,0.0,0.0,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
12648.0,4.0,0.0,0.0,0.0,0.0,1.0,20130502.0,8.0,101.0,10.0,70.0,73.0
