0.0,0.0,0.0,0.0,0.0,0.00019342813113834098,1.0,20130508.0,21.0,129.0,10.0,40.0,87.0
1.0,0.0,1.0,0.0,0.0,0.0001547425049106728,1.0,20130508.0,21.0,129.0,10.0,40.0,87.0
2.0,0.0,2.0,0.0,0.0,0.00012379400392853823,1.0,20130508.0,21.0,129.0,10.0,40.0,87.0
3.0,0.0,3.0,0.0,0.0,9.903520314283059e-05,1.0,20130508.0,21.0,129.0,10.0,40.0,87.0
4.0,0.0,4.0,1.0,1.0,0.1,1.0,20130508.0,21.0,129.0,10.0,40.0,87.0
5.0,0.0,5.0,0.0,0.0,8e-05,1.0,20130508.0,21.0,129.0,10.0,40.0,87.0
6.0,0.0,6.0,0.0,0.0,0.0032640000000000013,1.0,20130508.0,21.0,129.0,10.0,40.0,87.0
7.0,0.0,7.0,1.0,0.0,0.010100000000000001,1.0,20130508.0,21.0,129.0,10.0,40.0,87.0
8.0,0.0,8.0,0.0,0.0,0.012080000000000002,1.0,20130508.0,21.0,129.0,10.0,40.0,87.0
9.0,0.0,9.0,0.0,0.0,0.012864000000000004,1.0,20130508.0,21.0,129.0,10.0,40.0,87.0
10.0,0.0,10.0,0.0,0.0,0.012851200000000005,1.0,20130508.0,21.0,129.0,10.0,40.0,87.0
11.0,0.0,11.0,0.0,0.0,0.012328960000000005,1.0,20130508.0,21.0,129.0,10.0,40.0,87.0
12.0,1.0,0.0,0.0,0.0,0.0021414616228146734,1.0,20130508.0,21.0,129.0,10.0,40.0,87.0
13.0,1.0,1.0,0.0,0.0,0.0018014398509482003,1.0,20130508.0,21.0,129.0,10.0,40.0,87.0
14.0,1.0,2.0,0.0,0.0,0.0014411518807585604,1.0,20130508.0,21.0,129.0,10.0,40.0,87.0
15.0,1.0,3.0,1.0,0.0,0.1,1.0,20130508.0,21.0,129.0,10.0,40.0,87.0
16.0,1.0,4.0,0.0,0.0,0.08000000000000002,1.0,20130508.0,21.0,129.0,10.0,40.0,87.0
17.0,1.0,5.0,1.0,0.0,0.1,1.0,20130508.0,21.0,129.0,10.0,40.0,87.0
18.0,1.0,6.0,0.0,0.0,0.08000000000000002,1.0,20130508.0,21.0,129.0,10.0,40.0,87.0
19.0,1.0,7.0,1.0,0.0,0.1,1.0,20130508.0,21.0,129.0,10.0,40.0,87.0
20.0,1.0,8.0,0.0,0.0,0.08000000000000002,1.0,20130508.0,21.0,129.0,10.0,40.0,87.0
21.0,1.0,9.0,0.0,0.0,0.06400000000000002,1.0,20130508.0,21.0,129.0,10.0,40.0,87.0
22.0,1.0,10.0,0.0,0.0,0.051200000000000016,1.0,20130508.0,21.0,129.0,10.0,40.0,87.0
23.0,1.0,11.0,0.0,0.0,0.04096000000000002,1.0,20130508.0,21.0,129.0,10.0,40.0,87.0
24.0,2.0,0.0,1.0,0.0,0.1,1.0,20130508.0,21.0,129.0,10.0,40.0,87.0
25.0,2.0,1.0,0.0,0.0,0.08000000000000002,1.0,20130508.0,21.0,129.0,10.0,40.0,87.0
26.0,2.0,2.0,0.0,1.0,0.06400000000000002,1.0,20130508.0,21.0,129.0,10.0,40.0,87.0
27.0,2.0,3.0,0.0,0.0,5.120000000000001e-05,1.0,20130508.0,21.0,129.0,10.0,40.0,87.0
28.0,2.0,4.0,1.0,0.0,0.0051,1.0,20130508.0,21.0,129.0,10.0,40.0,87.0
29.0,2.0,5.0,0.0,0.0,0.008080000000000002,1.0,20130508.0,21.0,129.0,10.0,40.0,87.0
30.0,2.0,6.0,1.0,0.0,0.015100000000000002,1.0,20130508.0,21.0,129.0,10.0,40.0,87.0
31.0,2.0,7.0,0.0,0.0,0.016080000000000004,1.0,20130508.0,21.0,129.0,10.0,40.0,87.0
32.0,2.0,8.0,0.0,0.0,0.016064000000000005,1.0,20130508.0,21.0,129.0,10.0,40.0,87.0
33.0,2.0,9.0,0.0,0.0,0.015411200000000003,1.0,20130508.0,21.0,129.0,10.0,40.0,87.0
34.0,2.0,10.0,0.0,0.0,0.014376960000000003,1.0,20130508.0,21.0,129.0,10.0,40.0,87.0
35.0,2.0,11.0,0.0,0.0,0.013139968000000005,1.0,20130508.0,21.0,129.0,10.0,40.0,87.0
36.0,3.0,0.0,0.0,0.0,0.0018014398509482003,1.0,20130508.0,21.0,129.0,10.0,40.0,87.0
37.0,3.0,1.0,0.0,0.0,0.0014411518807585604,1.0,20130508.0,21.0,129.0,10.0,40.0,87.0
38.0,3.0,2.0,1.0,0.0,0.1,1.0,20130508.0,21.0,129.0,10.0,40.0,87.0
39.0,3.0,3.0,0.0,0.0,0.08000000000000002,1.0,20130508.0,21.0,129.0,10.0,40.0,87.0
40.0,3.0,4.0,1.0,0.0,0.1,1.0,20130508.0,21.0,129.0,10.0,40.0,87.0
41.0,3.0,5.0,0.0,0.0,0.08000000000000002,1.0,20130508.0,21.0,129.0,10.0,40.0,87.0
42.0,3.0,6.0,0.0,0.0,0.06400000000000002,1.0,20130508.0,21.0,129.0,10.0,40.0,87.0
